상권타입,Bus,Subway,평균매매가,평균조절가,유흥업소,살인,강도,강간,절도,폭력,방화,마약,약취,도박,전체범죄,112신고,총_생활인구,아파트_단지수,아파트_평균_시가,개업_점포_수_비요식업,개업_점포_수_요식업,점포_수_비요식업,점포_수_요식업,폐업_점포_수_비요식업,폐업_점포_수_요식업,프랜차이즈_점포_수_비요식업,프랜차이즈_점포_수_요식업,매출액,매출건수,geometry,생활인구_야간비율,생활인구_심야비율,생활인구_여성비율
골목상권,17,1,696.9710248923894,9.562073361215159,0,1,1,1,1,2,1,1,1,2,2,94619,4852975.0,65.0,391038617.0,9.0,6.0,146.0,21.0,14.0,4.0,24.0,15.0,16510171159.0,657659.0,"POLYGON ((201599.12 443080.62, 201632.06 442997.71, 201578.80000000002 442977.4, 201547.30000000002 443028, 201552.02000000002 443068.81, 201526.62 443059.29000000004, 201482.14 443042.06, 201469.09 443076.05, 201450.68 443123.98, 201439.62 443152.74, 201498.86000000002 443175, 201515.11000000002 443181.11, 201474.48 443284.25, 201530.51 443305.59, 201573.77000000002 443322.05, 201608.66 443335.36, 201644.61000000002 443349.05, 201665.53 443357.03, 201750.38 443389.37, 201767.5 443342.42, 201819 443360.84, 201870.13 443380.82, 201854.62 443429.10000000003, 201942.18 443462.47000000003, 201975.67 443475.26, 202047.88 443502.78, 202048.30000000002 443501.47000000003, 202066.23 443443.66000000003, 202079.88 443399.49, 202086.55000000002 443377.93, 202096.19 443346.78, 202100.37 443333.45, 202113.28 443291.65, 202038.47 443270.35000000003, 202041.9 443259.01, 202048.47 443237.77, 202056.73 443211.04000000004, 202064.67 443184, 202074.11000000002 443151.72000000003, 202102.96 443162.72000000003, 202148.29 443178.7, 202155.19 443156.4, 202158.71 443145, 202170.56 443106.74, 202096.92 443078.09, 201974.98 443030.54000000004, 201956.96 443076.66000000003, 201932.1 443072.28, 201848.06 443057.32, 201840.07 443112.93, 201832.81 443163.23, 201785.97 443159.86, 201766.75 443216.03, 201723.08000000002 443202.5, 201740.16 443156.62, 201677.80000000002 443152.14, 201655.06 443150.59, 201646.48 443081.81, 201599.12 443080.62))",0.1277704912965758,0.2743473848515601,0.5216049948742781
골목상권,5,2,2546.507803247401,11.500204079211906,0,4,5,5,5,5,5,5,4,5,5,94619,545347.0,8.0,670898776.0,1.0,2.0,55.0,9.0,8.0,6.0,12.0,8.0,11839958513.0,92642.0,"POLYGON ((200971.36000000002 445766.92, 200894.37 445738.98, 200852 445841.72000000003, 200851.71 445842.4, 200832.44 445882.83, 200905.5 445974.48, 200898.80000000002 445995.79000000004, 200985.55000000002 446102.84, 201039.49 446058.16000000003, 201061.85 446039.64, 201113.84 445996.63, 201180.76 446036.28, 201171.44 445975.74, 201174.35 445919.02, 201176.28 445901.91000000003, 201097.43 445872.76, 201077.1 445865.23, 201030.80000000002 445914.62, 201001.31 445877.49, 200987.84 445860.54000000004, 200985.02000000002 445840.69, 201021.47 445800.64, 201010.11000000002 445787.46, 200977.02000000002 445749.04000000004, 200971.36000000002 445766.92))",0.12164181704492735,0.19688932001092882,0.5435108288850952
골목상권,3,8,847.8288347263306,8.472056500003855,0,1,3,1,1,1,2,1,1,1,1,45935,3133928.0,47.0,297193582.0,6.0,5.0,103.0,11.0,6.0,1.0,5.0,3.0,15346439019.0,346798.0,"POLYGON ((200918.53 451197.72000000003, 200916.48 451170.19, 200870.36000000002 451084.01, 200866.92 451064.22000000003, 200860.45 451011.15, 200829.02000000002 451024.51, 200790.44 451040.85000000003, 200762.85 451052.55, 200753.22 451023.45, 200745.13 450999.05, 200603.74 451103.05, 200575.39 451133.19, 200574.73 451147.69, 200585.03 451166.8, 200594.98 451171.4, 200609.39 451168.37, 200634.43 451206.07, 200610.96 451220.95, 200641.27000000002 451270.9, 200602.08000000002 451303.61, 200574.62 451346.45, 200561.08000000002 451364.61, 200564.78 451390.03, 200566.82 451397.93, 200574.18 451426.51, 200596.75 451490.31, 200616.77000000002 451556.4, 200649.39 451544.81, 200674.1 451537.57, 200691.88 451490.76, 200749.54 451514.19, 200755.52000000002 451497.81, 200720.7 451484.38, 200727.95 451466.39, 200705.39 451457.03, 200724.25 451405.79000000004, 200756.47 451408.38, 200827.32 451390.69, 200839.47 451456.33, 200845.33000000002 451499.2, 200876.51 451496.29000000004, 200878.54 451511.62, 200914.86000000002 451516.69, 200917.72 451492.16000000003, 200913.27000000002 451442.99, 200911.42 451411.34, 200915.23 451387.94, 200930.05000000002 451345.91000000003, 200938.92 451329.31, 200909.43 451304.75, 200900.44 451297.28, 200911.21 451242.83, 200918.53 451197.72000000003))",0.1125919293614914,0.2225006445585221,0.5127427943462645
골목상권,3,1,1646.9293557508774,10.904073934804929,3,5,5,5,5,5,5,5,1,5,5,96374,4156844.0,107.0,170485140.0,19.0,18.0,167.0,74.0,12.0,15.0,49.0,24.0,28900004737.0,1000301.0,"POLYGON ((211199.64 449827.09, 211180.92 449760.08, 211162.25 449696, 211151.03 449657.69, 211122.08000000002 449558.69, 211121.63 449557.18, 211062.58000000002 449567.43, 211032.08000000002 449572.67, 211014.96 449575.67, 210926.93 449592.68, 210879.48 449602.24, 210835.94 449610.96, 210839.21 449620.69, 210913.08000000002 449710.41000000003, 210871.38 449735.16000000003, 210891.33000000002 449783.38, 210895.91 449799.36, 210901.07 449817.36, 210907.31 449839.11, 210932.73 449831.76, 210946.78 449862.72000000003, 210937.88 449870.32, 210946 449900.22000000003, 210989.89 449887.56, 211014 449880.62, 211057.80000000002 450037.73, 211033.13 450051.09, 210971.77000000002 450084.07, 211000.21 450143, 211033.68 450204.48, 211071.88 450183.57, 211116.74 450158.92, 211138.93 450146.78, 211106.11000000002 450085.31, 211135.16 450069.05, 211165.6 450051.94, 211147.42 449988.67, 211184.43 449976.94, 211237.83000000002 449962.45, 211221.47 449905.33, 211200.07 449828.60000000003, 211199.64 449827.09))",0.1329503825498383,0.28278304405938737,0.5214422287677863
골목상권,13,0,1053.5593083135907,9.805408968216714,1,1,1,1,1,1,1,1,1,1,1,96374,3757975.0,77.0,142804991.0,16.0,20.0,234.0,148.0,17.0,19.0,56.0,86.0,75175575546.0,2365534.0,"POLYGON ((215048.76 449604.14, 215006.76 449586.01, 214949.42 449582.59, 214849.51 449588.28, 214824.77000000002 449645.39, 214865.42 449628.57, 214880.31 449666.05, 214893.79 449700.01, 214945.19 449689.36, 214984.57 449691.97000000003, 215036.98 449715.53, 215041.91 449766.46, 215070.81 449823.77, 215094.01 449854.83, 215108.79 449901.81, 215110.23 449940.01, 215095.75 450038.18, 215021.66 450060.71, 214982.84 450034.67, 214982.88 450056.86, 214982.93 450082.3, 214982.96 450096.49, 214983.06 450131.74, 214992.38 450133.4, 215072.08000000002 450147.87, 215081 450149.53, 215115.84 450156.03, 215158.23 450163.98, 215263.28 450183.78, 215269.80000000002 450143.35000000003, 215281.41 450071.59, 215299 449968.83, 215304.57 449939.2, 215343.46 449731.72000000003, 215301.59 449711.02, 215297.49 449740.11, 215265.73 449776.4, 215261.17 449817.73, 215250.06 449816.42, 215248.16 449806.28, 215199.57 449776.45, 215177 449736.14, 215213.14 449667.27, 215125.37 449623.9, 215094.44 449608.63, 215058.43 449590.87, 215060.43 449597.2, 215048.76 449604.14))",0.12730925564965173,0.2637321961960897,0.5151484509609564
골목상권,15,0,465.9451167504129,9.42483991501063,3,2,5,2,3,4,3,1,1,1,4,71472,3310250.0,67.0,128037800.0,11.0,8.0,136.0,49.0,11.0,11.0,31.0,38.0,12006475478.0,682497.0,"POLYGON ((191691.9 439327.59, 191688.22 439265.24, 191685.12 439213.02, 191621.17 439257.9, 191497.26 439349.4, 191471.87 439368.39, 191463.24 439374.86, 191435.32 439396.12, 191332.17 439474.72000000003, 191344.65 439500.67, 191346.95 439519.32, 191351.96 439556.62, 191353.48 439567.01, 191400.11000000002 439578.19, 191389.42 439604.77, 191375.91 439638.44, 191358.73 439681.63, 191459.13 439711.89, 191452.42 439749.44, 191466.64 439766.91000000003, 191483.80000000002 439787.71, 191534.29 439856.88, 191539.11000000002 439852.99, 191559.91 439853.96, 191560.18 439867.21, 191577.96 439888.03, 191616.28 439893.56, 191622.16 439856.87, 191628.69 439816.31, 191636.59 439767.08, 191636.65 439766.71, 191655.12 439651.71, 191655.59 439648.84, 191674.06 439533.66000000003, 191614.05000000002 439551.9, 191558.9 439568.81, 191540.02 439575.61, 191519 439547.58, 191504.97 439496.99, 191502.45 439484.84, 191509.57 439475.98, 191546.02 439460.24, 191543.14 439437.77, 191553.07 439437.75, 191604.15 439422.10000000003, 191627.79 439423.23, 191691.15 439427.96, 191695.25 439395.32, 191694.45 439370.43, 191694.4 439369.49, 191692.19 439332.47000000003, 191691.9 439327.59))",0.13515142360848878,0.2763253530700098,0.5277362736953403
골목상권,4,1,909.0909090909091,9.378300305004146,0,1,5,1,1,2,3,1,1,4,2,59933,3327874.0,35.0,107143604.0,14.0,10.0,137.0,51.0,6.0,13.0,48.0,36.0,53504922771.0,3239396.0,"POLYGON ((203215.9 460878.39, 203212.99 460878.11, 203184.71 460875.62, 203168.87 460874.26, 203138.4 460871.56, 203091.12 460868, 203093.72 460873.46, 203018.58000000002 460906.92, 203019.07 460908.05, 203034.03 460941.08, 203050.74 460977.58, 203092.53 461067.9, 203094.82 461072.86, 203136.24 461054.36, 203172.41 461038.19, 203193.39 461028.35000000003, 203220.1 461023.57, 203223.66 461023.98, 203244.85 461026.33, 203277.35 461029.99, 203309 461033.45, 203350.52000000002 461037.96, 203404.03 461046.22000000003, 203412.32 460968.61, 203399.4 460967.54000000004, 203383.63 460966.24, 203390.85 460950.94, 203415.63 460898.39, 203379.80000000002 460894.51, 203373.43 460893.88, 203352.58000000002 460891.60000000003, 203316.18 460887.71, 203291.05000000002 460885, 203284.45 460955.87, 203247.39 460952.98, 203237.14 460952.18, 203240.86000000002 460916.72000000003, 203229.62 460915.91000000003, 203233.13 460879.89, 203215.9 460878.39))",0.13208673164909487,0.2677261819407826,0.5401899230559811
골목상권,19,2,366.7776299318871,10.20808424093899,1,1,5,5,5,5,5,4,5,5,5,44427,6576149.0,53.0,115414609.0,12.0,11.0,182.0,64.0,10.0,10.0,20.0,56.0,28046157355.0,1903752.0,"POLYGON ((200935.29 453732.22000000003, 200890 453729.74, 200866.94 453750.06, 200858.5 453779.72000000003, 200838.65 453791.2, 200838.39 453821.69, 200792.52000000002 453821.33, 200795.73 453837.12, 200785.13 453840.07, 200785.19 453873.07, 200771.65 453911.37, 200788.98 453904.49, 200827.46 453889.21, 200820.83000000002 453933.39, 200827.44 453955.59, 200846.22 453937.97000000003, 200863.67 454006.97000000003, 200823.6 454013.67, 200814.62 454005.51, 200795.82 454010.94, 200774.61000000002 454030.47000000003, 200756.87 453999.46, 200756.22 453972.33, 200722.96 453984.91000000003, 200709.93 453955.21, 200704.59 453943.15, 200680.6 453936.52, 200669.2 453942.03, 200638.32 453938.95, 200637.23 453944.56, 200630.23 453921.36, 200646.36000000002 453882.16000000003, 200626.56 453860.63, 200604.07 453926.9, 200606.25 453972.24, 200589.64 453985.37, 200572.69 454000.63, 200570.43 454019.42, 200576.53 454063.3, 200535.64 454125.81, 200609.44 454133.59, 200614.45 454103.08, 200648.74 454111.69, 200646.09 454122.35000000003, 200652.82 454180.62, 200713.47 454169.01, 200708.69 454195.34, 200796.86000000002 454221.27, 200772.44 454269.83, 200776.52000000002 454273.5, 200783.30000000002 454279.57, 200844.33000000002 454289.16000000003, 200878.58000000002 454295.15, 200918.53 454311.76, 200971.96 454333.08, 201001.67 454255.02, 200937.18 454227.7, 200946 454176.36, 200946.1 454175.86, 200951.9 454142.04000000004, 200959.48 454099.06, 200964.06 454073.92, 200982.65 454059.62, 201005.89 454042.86, 201070.7 453999.3, 201090.21 453986.88, 201106.02000000002 453987.24, 201134.63 454001.17, 201166.67 453970.63, 201188.63 453948.3, 201195.1 453921.18, 201188.1 453903.92, 201176.91 453872.17, 201143.05000000002 453872.62, 201126 453865.63, 201088.88 453850.3, 201066.54 453841.12, 201068.5 453836.2, 201073.06 453809.94, 201075.73 453785.72000000003, 201077.64 453781.8, 201101.01 453735.23, 201090.76 453735.37, 201058.5 453739.34, 200981.89 453734.09, 200935.29 453732.22000000003))",0.1322290598950845,0.2876898014324189,0.5514806614022888
골목상권,4,5,599.570540947063,9.93806457542479,0,1,1,1,1,2,1,1,1,1,1,33232,10835987.0,129.0,125877815.0,7.0,11.0,91.0,40.0,8.0,9.0,9.0,21.0,17304250617.0,1133218.0,"POLYGON ((200947.68 452556.97000000003, 200988.62 452551.16000000003, 200989.35 452520.60000000003, 200960.48 452523.11, 200941.41 452524.34, 200943.80000000002 452528.74, 200872.53 452559.24, 200863.7 452514.39, 200843.65 452509.37, 200821.15 452544.75, 200833.13 452591.38, 200780.51 452604.58, 200785.82 452661.39, 200788.54 452672.60000000003, 200815.30000000002 452665.95, 200846.91 452673.47000000003, 200847.92 452672.48, 200857.52000000002 452707.4, 200877.21 452706.67, 200873.83000000002 452757.89, 200869.67 452810.47000000003, 200860.64 452810.19, 200860.08000000002 452816.62, 200848.13 452808.99, 200818.81 452803.49, 200805.28 452879.67, 200819.9 452888.76, 200827.9 452888.84, 200828.63 452931.61, 200838.67 452931.65, 200839.79 452932.04000000004, 200857.96 452930.92, 200857.12 452956.72000000003, 200866.22 452970.76, 200863.5 452985.85000000003, 200874.95 452990.35000000003, 200875.30000000002 453028.17, 200847.19 453058.68, 200844.75 453071.03, 200835.35 453070.18, 200832.22 453085.46, 200807.82 453081.7, 200809.64 453065.72000000003, 200811.48 453048.68, 200799.48 453054.8, 200796.67 453046.08, 200771.94 453099.57, 200752.83000000002 453085.93, 200735.03 453105.24, 200735.88 453131.19, 200736.65 453135.51, 200737.48 453175.09, 200727.55000000002 453191.98, 200709.09 453223.41000000003, 200710.71 453247.56, 200712.61000000002 453288.7, 200743.39 453336.22000000003, 200772.63 453328.84, 200768.06 453308.86, 200792.34 453317.55, 200815.11000000002 453386.99, 200842.56 453347.03, 200835.84 453324.14, 200827.6 453296.24, 200851.08000000002 453266.17, 200857.04 453234.92, 200880.93 453236.3, 200893.4 453218.81, 200895.79 453196.58, 200892.51 453193.36, 200892.37 453174.67, 200890.51 453161.28, 200892.35 453141.36, 200875.63 453141.12, 200875.6 453126.05, 200875.53 453105.93, 200886.45 453104.73, 200889.9 453115.27, 200896.99 453113.4, 200895.15 453098.32, 200924.81 453089.32, 200931.1 453076.45, 200950.14 453064.34, 200959.38 453074, 200971.79 453068.07, 200998.44 453071.67, 201004.42 453073.42, 201021.07 453083.10000000003, 201054.94 453062.58, 201094.38 453047.69, 201117 453083.49, 201148.58000000002 453067.89, 201152.06 453075.49, 201183.54 453054.2, 201199.78 453048.74, 201188.35 453012.68, 201191.97 452984.34, 201181.22 452980.86, 201174.86000000002 452958.85000000003, 201183.78 452954.94, 201174.80000000002 452944.66000000003, 201188.18 452935.11, 201199.03 452922.92, 201219.4 452917.01, 201230.66 452901.75, 201261.64 452859.52, 201239.52000000002 452838.53, 201248.65 452799.75, 201226.82 452795.39, 201218.76 452795.06, 201211.42 452806.73, 201197.66 452834.4, 201185.81 452840.08, 201175.98 452839.42, 201162.06 452822.46, 201152.35 452809.98, 201130.37 452781.62, 201112.66 452792.24, 201107.75 452857.44, 201117.39 452870.55, 201073.04 452888.7, 201071.32 452903.93, 201063.72 452942.17, 201075.11000000002 452976.73, 201064.11000000002 452979.36, 201066.42 452997.45, 201067.64 453014.71, 201055.51 453038.83, 201023.49 453055.25, 201001.02000000002 453051.69, 200994.08000000002 453031.74, 200979.33000000002 453022.77, 200973.98 453009.03, 201017.24 452999.24, 201004.02000000002 452981.91000000003, 200986.7 452952.29000000004, 201009.67 452899.96, 201024.42 452849.81, 201020.11000000002 452840.57, 200997.51 452832.77, 200997.04 452832.7, 200993.4 452830.98, 200990.53 452830.63, 200969.13 452824.28, 200938.4 452815.64, 200945.41 452782.96, 200936.86000000002 452681.99, 200942.76 452626.24, 200944.37 452615.57, 200946.74 452596.22000000003, 200947.68 452556.97000000003))",0.13045659800071743,0.28691802601830363,0.5375309143504878
골목상권,10,3,1401.900579490194,10.099282162947702,0,1,1,5,4,5,5,5,5,2,5,44427,5084547.0,48.0,136801641.0,11.0,5.0,125.0,37.0,7.0,7.0,45.0,25.0,18118146304.0,1130364.0,"POLYGON ((200747.45 454436.2, 200698.49 454408.05, 200677.95 454453.71, 200658.15 454467.06, 200679.97 454498.86, 200706.16 454516.08, 200679.85 454565.49, 200705.73 454606.45, 200739.63 454621.63, 200795.35 454636.97000000003, 200848.7 454689.73, 200880.5 454708, 200908.62 454709.24, 200945.46 454709.57, 200946.4 454744.33, 200990.5 454744.3, 200989.26 454754.60000000003, 200986.24 454780.13, 200982.47 454811.97000000003, 200982.26 454828.53, 200993.95 454845.9, 201019.1 454861.67, 201049.12 454880.12, 201086.30000000002 454816.26, 201111.21 454778.21, 201222.68 454795.83, 201134.32 454741.45, 201134.95 454740.4, 201165.44 454691.84, 201121.7 454664.19, 201082.24 454639.39, 201079.51 454637.68, 200991.73 454581.55, 200961.77000000002 454627.61, 200845.42 454563, 200876.41 454507.82, 200869.02000000002 454503.62, 200840.91 454487.63, 200830.34 454481.65, 200820.84 454476.42, 200796.17 454462.91000000003, 200747.45 454436.2))",0.11809036281894926,0.24506607963305285,0.5452456236514285
골목상권,13,2,1365.8131451411173,10.549978346548606,0,1,1,5,4,5,5,5,5,2,5,44427,3475123.0,33.0,148807372.0,5.0,7.0,102.0,28.0,8.0,7.0,32.0,22.0,13816083025.0,968541.0,"POLYGON ((201334.64 454873.59, 201314.32 454821.5, 201271.7 454820.98, 201222.68 454795.83, 201230.66 454942.3, 201230.6 454953.43, 201247.54 454991.86, 201304.21 454966.77, 201321.43 454972.71, 201326.58000000002 454988.51, 201319.84 455030.88, 201313.84 455069.19, 201303.7 455082.4, 201292.9 455096.47000000003, 201277.34 455116.12, 201267.71 455128.27, 201263.79 455133.04000000004, 201284.71 455184.33, 201291.5 455200.96, 201295.58000000002 455211.82, 201299.28 455222.17, 201289.47 455227.32, 201218.09 455245.62, 201172.54 455258.95, 201161.89 455222.84, 201145.17 455228.10000000003, 201145.33000000002 455213.60000000003, 201154.26 455196.94, 201149.47 455176.64, 201167.55000000002 455145.83, 201150.84 455136.46, 201120.14 455196.33, 201074.37 455283.28, 201056.95 455274.85000000003, 201038.36000000002 455265.9, 201029.88 455299.37, 201059.71 455294.44, 201071.88 455332.01, 201095.84 455320.64, 201123.79 455343.25, 201133 455341.41000000003, 201142.03 455336.13, 201158.25 455274.43, 201252.18 455316.55, 201238.19 455362.22000000003, 201280.91 455374.17, 201292.84 455336.86, 201355.15 455213.95, 201359.25 455204.62, 201404.39 455100.03, 201354.02000000002 455082.56, 201371.05000000002 454970.92, 201400.74 454941.24, 201334.64 454873.59))",0.12280198427508897,0.22106814636489125,0.5574245861225632
골목상권,12,2,416.5289375063768,9.918854522342908,0,1,5,1,1,1,1,1,1,2,1,44427,2472029.0,135.0,136473944.0,6.0,7.0,114.0,28.0,10.0,7.0,40.0,46.0,26537731321.0,1420075.0,"POLYGON ((201174.05000000002 456115.7, 201141.77000000002 456012.60000000003, 201076.9 456067.29000000004, 201033.38 456110.08, 201028.77000000002 456144.66000000003, 201021.41 456168.83, 200999.97 456219.36, 200992.72 456239.34, 200978.06 456280.94, 200961.9 456322.33, 200932.79 456391.59, 200898.58000000002 456475.92, 200884.32 456514.64, 200932.66 456530.16000000003, 200937.28 456519.33, 200948.43 456522.57, 200952.27000000002 456531.74, 200941.36000000002 456555.25, 200934.11000000002 456570.49, 200929.39 456593.69, 200961.98 456614.97000000003, 200952.69 456665.88, 200951.71 456678.06, 200997.53 456681.04000000004, 201034.87 456684.25, 201049.30000000002 456711.78, 201049.65 456737.16000000003, 201090.08000000002 456706.03, 201049.39 456650.16000000003, 201088.15 456623.13, 201102.27000000002 456638.15, 201125.22 456640.27, 201138.01 456630.16000000003, 201159.43 456623.2, 201168.03 456593.23, 201198.88 456595.68, 201216.21 456597.36, 201224.88 456563.52, 201194.25 456537.63, 201183.74 456532.64, 201150.29 456527.91000000003, 201150.89 456521.73, 201163.07 456446.04000000004, 201133.5 456446.29000000004, 201110.72 456387.17, 201140.63 456383.99, 201155.80000000002 456374.58, 201178 456387.45, 201188.05000000002 456424.62, 201189.39 456430.57, 201206.93 456411.82, 201226.15 456391.21, 201228.41 456373.04000000004, 201230.66 456355, 201248.26 456358.13, 201250.09 456327.21, 201296.15 456332.76, 201304.07 456319.91000000003, 201326.71 456315.59, 201317.19 456276.36, 201302.23 456199.63, 201298.88 456179.66000000003, 201299.99 456142.61, 201207.29 456163.93, 201178.48 456151.81, 201174.05000000002 456115.7))",0.13592235366170866,0.2611049465843645,0.5416938878953281
